region_type,region,year,week,weighted_ili,unweighted_ili,age_0_4,age_25_49,age_25_64,age_5_24,age_50_64,age_65,ilitotal,num_of_providers,total_patients,week_start,season_week,season
States,District of Columbia,2022,1,NA,5.57908,NA,NA,NA,NA,NA,NA,303,4,5431,2022-01-02,23,2021/22
States,Florida,2022,1,NA,6.0185,NA,NA,NA,NA,NA,NA,17674,357,293661,2022-01-02,23,2021/22
States,Georgia,2022,1,NA,5.98401,NA,NA,NA,NA,NA,NA,5135,108,85812,2022-01-02,23,2021/22
States,Hawaii,2022,1,NA,2.21993,NA,NA,NA,NA,NA,NA,43,14,1937,2022-01-02,23,2021/22
States,Idaho,2022,1,NA,2.64924,NA,NA,NA,NA,NA,NA,225,33,8493,2022-01-02,23,2021/22
States,Illinois,2022,1,NA,3.474,NA,NA,NA,NA,NA,NA,2692,183,77490,2022-01-02,23,2021/22
States,Indiana,2022,1,NA,2.83201,NA,NA,NA,NA,NA,NA,1600,107,56497,2022-01-02,23,2021/22
States,Iowa,2022,1,NA,3.84756,NA,NA,NA,NA,NA,NA,210,16,5458,2022-01-02,23,2021/22
States,Kansas,2022,1,NA,3.28722,NA,NA,NA,NA,NA,NA,556,31,16914,2022-01-02,23,2021/22
States,Kentucky,2022,1,NA,3.64246,NA,NA,NA,NA,NA,NA,1445,80,39671,2022-01-02,23,2021/22
States,Louisiana,2022,1,NA,3.15124,NA,NA,NA,NA,NA,NA,1636,91,51916,2022-01-02,23,2021/22
States,Maine,2022,1,NA,1.88548,NA,NA,NA,NA,NA,NA,271,52,14373,2022-01-02,23,2021/22
States,Maryland,2022,1,NA,3.78667,NA,NA,NA,NA,NA,NA,1665,68,43970,2022-01-02,23,2021/22
States,Massachusetts,2022,1,NA,3.19645,NA,NA,NA,NA,NA,NA,2318,92,72518,2022-01-02,23,2021/22
States,Michigan,2022,1,NA,1.80439,NA,NA,NA,NA,NA,NA,1368,154,75815,2022-01-02,23,2021/22
States,Minnesota,2022,1,NA,2.74996,NA,NA,NA,NA,NA,NA,1060,74,38546,2022-01-02,23,2021/22
States,Mississippi,2022,1,NA,6.51609,NA,NA,NA,NA,NA,NA,1203,35,18462,2022-01-02,23,2021/22
States,Missouri,2022,1,NA,3.7961,NA,NA,NA,NA,NA,NA,1190,49,31348,2022-01-02,23,2021/22
States,Montana,2022,1,NA,2.6988,NA,NA,NA,NA,NA,NA,187,30,6929,2022-01-02,23,2021/22
States,Nebraska,2022,1,NA,3.96333,NA,NA,NA,NA,NA,NA,588,73,14836,2022-01-02,23,2021/22
States,Nevada,2022,1,NA,3.61948,NA,NA,NA,NA,NA,NA,460,25,12709,2022-01-02,23,2021/22
States,New Hampshire,2022,1,NA,0.589971,NA,NA,NA,NA,NA,NA,8,11,1356,2022-01-02,23,2021/22
States,New Jersey,2022,1,NA,6.31208,NA,NA,NA,NA,NA,NA,1900,36,30101,2022-01-02,23,2021/22
States,New Mexico,2022,1,NA,7.63969,NA,NA,NA,NA,NA,NA,1843,41,24124,2022-01-02,23,2021/22
States,New York,2022,1,NA,3.40629,NA,NA,NA,NA,NA,NA,1880,122,55192,2022-01-02,23,2021/22
States,North Carolina,2022,1,NA,3.35337,NA,NA,NA,NA,NA,NA,3610,140,107653,2022-01-02,23,2021/22
States,North Dakota,2022,1,NA,7.40295,NA,NA,NA,NA,NA,NA,246,9,3323,2022-01-02,23,2021/22
States,Ohio,2022,1,NA,4.92358,NA,NA,NA,NA,NA,NA,2300,89,46714,2022-01-02,23,2021/22
States,Oklahoma,2022,1,NA,5.04388,NA,NA,NA,NA,NA,NA,546,20,10825,2022-01-02,23,2021/22
States,Oregon,2022,1,NA,3.0369,NA,NA,NA,NA,NA,NA,1311,89,43169,2022-01-02,23,2021/22
States,Pennsylvania,2022,1,NA,3.06365,NA,NA,NA,NA,NA,NA,2149,99,70145,2022-01-02,23,2021/22
States,Rhode Island,2022,1,NA,1.45687,NA,NA,NA,NA,NA,NA,178,28,12218,2022-01-02,23,2021/22
States,South Carolina,2022,1,NA,4.64613,NA,NA,NA,NA,NA,NA,1888,41,40636,2022-01-02,23,2021/22
States,South Dakota,2022,1,NA,2.65068,NA,NA,NA,NA,NA,NA,263,31,9922,2022-01-02,23,2021/22
States,Tennessee,2022,1,NA,4.78916,NA,NA,NA,NA,NA,NA,1640,107,34244,2022-01-02,23,2021/22
States,Texas,2022,1,NA,6.16083,NA,NA,NA,NA,NA,NA,3882,70,63011,2022-01-02,23,2021/22
States,Utah,2022,1,NA,3.77271,NA,NA,NA,NA,NA,NA,810,47,21470,2022-01-02,23,2021/22
States,Vermont,2022,1,NA,1.58573,NA,NA,NA,NA,NA,NA,80,13,5045,2022-01-02,23,2021/22
States,Virginia,2022,1,NA,6.64764,NA,NA,NA,NA,NA,NA,8315,164,125082,2022-01-02,23,2021/22
States,Washington,2022,1,NA,3.33017,NA,NA,NA,NA,NA,NA,1367,70,41049,2022-01-02,23,2021/22
States,West Virginia,2022,1,NA,1.45601,NA,NA,NA,NA,NA,NA,191,40,13118,2022-01-02,23,2021/22
States,Wisconsin,2022,1,NA,2.11785,NA,NA,NA,NA,NA,NA,441,30,20823,2022-01-02,23,2021/22
States,Wyoming,2022,1,NA,3.25158,NA,NA,NA,NA,NA,NA,118,13,3629,2022-01-02,23,2021/22
States,Commonwealth of the Northern Mariana Islands,2022,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-02,23,2021/22
States,Puerto Rico,2022,1,NA,14.2857,NA,NA,NA,NA,NA,NA,414,8,2898,2022-01-02,23,2021/22
States,Virgin Islands,2022,1,NA,2.59516,NA,NA,NA,NA,NA,NA,15,2,578,2022-01-02,23,2021/22
States,New York City,2022,1,NA,3.89651,NA,NA,NA,NA,NA,NA,3327,28,85384,2022-01-02,23,2021/22
States,Alabama,2022,2,NA,4.10157,NA,NA,NA,NA,NA,NA,2410,107,58758,2022-01-09,24,2021/22
States,Alaska,2022,2,NA,2.79865,NA,NA,NA,NA,NA,NA,108,12,3859,2022-01-09,24,2021/22
States,Arizona,2022,2,NA,3.4939,NA,NA,NA,NA,NA,NA,404,29,11563,2022-01-09,24,2021/22
States,Arkansas,2022,2,NA,3.23195,NA,NA,NA,NA,NA,NA,560,54,17327,2022-01-09,24,2021/22
States,California,2022,2,NA,3.40318,NA,NA,NA,NA,NA,NA,4320,159,126940,2022-01-09,24,2021/22
States,Colorado,2022,2,NA,2.47374,NA,NA,NA,NA,NA,NA,1088,82,43982,2022-01-09,24,2021/22
States,Connecticut,2022,2,NA,2.02956,NA,NA,NA,NA,NA,NA,887,72,43704,2022-01-09,24,2021/22
States,Delaware,2022,2,NA,1.66836,NA,NA,NA,NA,NA,NA,131,16,7852,2022-01-09,24,2021/22
States,District of Columbia,2022,2,NA,3.75421,NA,NA,NA,NA,NA,NA,223,4,5940,2022-01-09,24,2021/22
States,Florida,2022,2,NA,4.54391,NA,NA,NA,NA,NA,NA,11746,358,258500,2022-01-09,24,2021/22
States,Georgia,2022,2,NA,4.98429,NA,NA,NA,NA,NA,NA,3951,108,79269,2022-01-09,24,2021/22
States,Hawaii,2022,2,NA,2.10912,NA,NA,NA,NA,NA,NA,46,14,2181,2022-01-09,24,2021/22
States,Idaho,2022,2,NA,3.29237,NA,NA,NA,NA,NA,NA,351,34,10661,2022-01-09,24,2021/22
States,Illinois,2022,2,NA,2.35864,NA,NA,NA,NA,NA,NA,1772,184,75128,2022-01-09,24,2021/22
States,Indiana,2022,2,NA,2.68104,NA,NA,NA,NA,NA,NA,1482,107,55277,2022-01-09,24,2021/22
States,Iowa,2022,2,NA,3.08688,NA,NA,NA,NA,NA,NA,167,17,5410,2022-01-09,24,2021/22
States,Kansas,2022,2,NA,2.7593,NA,NA,NA,NA,NA,NA,506,32,18338,2022-01-09,24,2021/22
States,Kentucky,2022,2,NA,3.72908,NA,NA,NA,NA,NA,NA,1546,82,41458,2022-01-09,24,2021/22
States,Louisiana,2022,2,NA,2.71526,NA,NA,NA,NA,NA,NA,1245,91,45852,2022-01-09,24,2021/22
States,Maine,2022,2,NA,1.72577,NA,NA,NA,NA,NA,NA,237,52,13733,2022-01-09,24,2021/22
States,Maryland,2022,2,NA,2.24954,NA,NA,NA,NA,NA,NA,924,73,41075,2022-01-09,24,2021/22
States,Massachusetts,2022,2,NA,1.94832,NA,NA,NA,NA,NA,NA,1238,93,63542,2022-01-09,24,2021/22
States,Michigan,2022,2,NA,1.40913,NA,NA,NA,NA,NA,NA,989,155,70185,2022-01-09,24,2021/22
States,Minnesota,2022,2,NA,2.40197,NA,NA,NA,NA,NA,NA,974,74,40550,2022-01-09,24,2021/22
States,Mississippi,2022,2,NA,6.37445,NA,NA,NA,NA,NA,NA,1002,31,15719,2022-01-09,24,2021/22
States,Missouri,2022,2,NA,4.42278,NA,NA,NA,NA,NA,NA,1293,49,29235,2022-01-09,24,2021/22
States,Montana,2022,2,NA,2.52762,NA,NA,NA,NA,NA,NA,183,30,7240,2022-01-09,24,2021/22
States,Nebraska,2022,2,NA,3.85161,NA,NA,NA,NA,NA,NA,570,73,14799,2022-01-09,24,2021/22
States,Nevada,2022,2,NA,3.32691,NA,NA,NA,NA,NA,NA,397,23,11933,2022-01-09,24,2021/22
States,New Hampshire,2022,2,NA,0.641026,NA,NA,NA,NA,NA,NA,9,11,1404,2022-01-09,24,2021/22
States,New Jersey,2022,2,NA,3.73426,NA,NA,NA,NA,NA,NA,937,36,25092,2022-01-09,24,2021/22
States,New Mexico,2022,2,NA,7.70986,NA,NA,NA,NA,NA,NA,1723,40,22348,2022-01-09,24,2021/22
States,New York,2022,2,NA,2.50629,NA,NA,NA,NA,NA,NA,1165,122,46483,2022-01-09,24,2021/22
States,North Carolina,2022,2,NA,2.94893,NA,NA,NA,NA,NA,NA,2999,141,101698,2022-01-09,24,2021/22
States,North Dakota,2022,2,NA,5.99156,NA,NA,NA,NA,NA,NA,213,9,3555,2022-01-09,24,2021/22
States,Ohio,2022,2,NA,3.73258,NA,NA,NA,NA,NA,NA,1666,83,44634,2022-01-09,24,2021/22
States,Oklahoma,2022,2,NA,2.07196,NA,NA,NA,NA,NA,NA,334,18,16120,2022-01-09,24,2021/22
States,Oregon,2022,2,NA,2.96226,NA,NA,NA,NA,NA,NA,1211,88,40881,2022-01-09,24,2021/22
States,Pennsylvania,2022,2,NA,1.97116,NA,NA,NA,NA,NA,NA,1226,100,62197,2022-01-09,24,2021/22
States,Rhode Island,2022,2,NA,1.12765,NA,NA,NA,NA,NA,NA,122,25,10819,2022-01-09,24,2021/22
States,South Carolina,2022,2,NA,4.30397,NA,NA,NA,NA,NA,NA,1613,41,37477,2022-01-09,24,2021/22
States,South Dakota,2022,2,NA,1.92404,NA,NA,NA,NA,NA,NA,193,31,10031,2022-01-09,24,2021/22
States,Tennessee,2022,2,NA,3.84387,NA,NA,NA,NA,NA,NA,1358,108,35329,2022-01-09,24,2021/22
States,Texas,2022,2,NA,5.75791,NA,NA,NA,NA,NA,NA,3413,74,59275,2022-01-09,24,2021/22
States,Utah,2022,2,NA,3.73412,NA,NA,NA,NA,NA,NA,732,47,19603,2022-01-09,24,2021/22
States,Vermont,2022,2,NA,1.13636,NA,NA,NA,NA,NA,NA,53,13,4664,2022-01-09,24,2021/22
States,Virginia,2022,2,NA,5.02091,NA,NA,NA,NA,NA,NA,5558,164,110697,2022-01-09,24,2021/22
States,Washington,2022,2,NA,3.02836,NA,NA,NA,NA,NA,NA,1225,70,40451,2022-01-09,24,2021/22
States,West Virginia,2022,2,NA,1.6735,NA,NA,NA,NA,NA,NA,257,42,15357,2022-01-09,24,2021/22
States,Wisconsin,2022,2,NA,1.64347,NA,NA,NA,NA,NA,NA,307,34,18680,2022-01-09,24,2021/22
States,Wyoming,2022,2,NA,4.72548,NA,NA,NA,NA,NA,NA,173,12,3661,2022-01-09,24,2021/22
States,Commonwealth of the Northern Mariana Islands,2022,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-09,24,2021/22
States,Puerto Rico,2022,2,NA,12.456,NA,NA,NA,NA,NA,NA,283,7,2272,2022-01-09,24,2021/22
States,Virgin Islands,2022,2,NA,1.28458,NA,NA,NA,NA,NA,NA,13,3,1012,2022-01-09,24,2021/22
States,New York City,2022,2,NA,2.29673,NA,NA,NA,NA,NA,NA,1618,28,70448,2022-01-09,24,2021/22
States,Alabama,2022,3,NA,3.41391,NA,NA,NA,NA,NA,NA,1795,109,52579,2022-01-16,25,2021/22
States,Alaska,2022,3,NA,2.68633,NA,NA,NA,NA,NA,NA,102,12,3797,2022-01-16,25,2021/22
States,Arizona,2022,3,NA,3.58688,NA,NA,NA,NA,NA,NA,340,29,9479,2022-01-16,25,2021/22
States,Arkansas,2022,3,NA,2.87808,NA,NA,NA,NA,NA,NA,483,56,16782,2022-01-16,25,2021/22
States,California,2022,3,NA,2.30607,NA,NA,NA,NA,NA,NA,2584,160,112052,2022-01-16,25,2021/22
States,Colorado,2022,3,NA,2.02533,NA,NA,NA,NA,NA,NA,862,82,42561,2022-01-16,25,2021/22
States,Connecticut,2022,3,NA,1.44726,NA,NA,NA,NA,NA,NA,583,76,40283,2022-01-16,25,2021/22
States,Delaware,2022,3,NA,0.974072,NA,NA,NA,NA,NA,NA,68,16,6981,2022-01-16,25,2021/22
States,District of Columbia,2022,3,NA,2.69208,NA,NA,NA,NA,NA,NA,137,4,5089,2022-01-16,25,2021/22
States,Florida,2022,3,NA,3.49032,NA,NA,NA,NA,NA,NA,8155,358,233646,2022-01-16,25,2021/22
States,Georgia,2022,3,NA,3.84408,NA,NA,NA,NA,NA,NA,2638,107,68625,2022-01-16,25,2021/22
States,Hawaii,2022,3,NA,1.71401,NA,NA,NA,NA,NA,NA,35,16,2042,2022-01-16,25,2021/22
States,Idaho,2022,3,NA,4.68549,NA,NA,NA,NA,NA,NA,473,32,10095,2022-01-16,25,2021/22
States,Illinois,2022,3,NA,1.89885,NA,NA,NA,NA,NA,NA,1287,184,67778,2022-01-16,25,2021/22
States,Indiana,2022,3,NA,2.11792,NA,NA,NA,NA,NA,NA,1097,107,51796,2022-01-16,25,2021/22
States,Iowa,2022,3,NA,1.98223,NA,NA,NA,NA,NA,NA,87,13,4389,2022-01-16,25,2021/22
States,Kansas,2022,3,NA,2.59422,NA,NA,NA,NA,NA,NA,413,31,15920,2022-01-16,25,2021/22
States,Kentucky,2022,3,NA,3.33895,NA,NA,NA,NA,NA,NA,1109,79,33214,2022-01-16,25,2021/22
States,Louisiana,2022,3,NA,2.11454,NA,NA,NA,NA,NA,NA,854,91,40387,2022-01-16,25,2021/22
States,Maine,2022,3,NA,1.3551,NA,NA,NA,NA,NA,NA,176,52,12988,2022-01-16,25,2021/22
States,Maryland,2022,3,NA,1.65778,NA,NA,NA,NA,NA,NA,603,71,36374,2022-01-16,25,2021/22
States,Massachusetts,2022,3,NA,1.2028,NA,NA,NA,NA,NA,NA,717,93,59611,2022-01-16,25,2021/22
States,Michigan,2022,3,NA,1.19563,NA,NA,NA,NA,NA,NA,823,155,68834,2022-01-16,25,2021/22
States,Minnesota,2022,3,NA,2.05576,NA,NA,NA,NA,NA,NA,730,75,35510,2022-01-16,25,2021/22
States,Mississippi,2022,3,NA,5.0508,NA,NA,NA,NA,NA,NA,696,34,13780,2022-01-16,25,2021/22
States,Missouri,2022,3,NA,4.14506,NA,NA,NA,NA,NA,NA,1151,49,27768,2022-01-16,25,2021/22
States,Montana,2022,3,NA,2.9517,NA,NA,NA,NA,NA,NA,198,30,6708,2022-01-16,25,2021/22
States,Nebraska,2022,3,NA,3.14018,NA,NA,NA,NA,NA,NA,433,74,13789,2022-01-16,25,2021/22
States,Nevada,2022,3,NA,3.04405,NA,NA,NA,NA,NA,NA,349,24,11465,2022-01-16,25,2021/22
States,New Hampshire,2022,3,NA,0.659522,NA,NA,NA,NA,NA,NA,8,7,1213,2022-01-16,25,2021/22
States,New Jersey,2022,3,NA,2.51613,NA,NA,NA,NA,NA,NA,589,36,23409,2022-01-16,25,2021/22
States,New Mexico,2022,3,NA,6.04454,NA,NA,NA,NA,NA,NA,1311,41,21689,2022-01-16,25,2021/22
States,New York,2022,3,NA,1.85408,NA,NA,NA,NA,NA,NA,847,122,45683,2022-01-16,25,2021/22
States,North Carolina,2022,3,NA,2.35444,NA,NA,NA,NA,NA,NA,1964,141,83417,2022-01-16,25,2021/22
States,North Dakota,2022,3,NA,4.9664,NA,NA,NA,NA,NA,NA,170,9,3423,2022-01-16,25,2021/22
States,Ohio,2022,3,NA,2.95781,NA,NA,NA,NA,NA,NA,1198,86,40503,2022-01-16,25,2021/22
States,Oklahoma,2022,3,NA,4.36976,NA,NA,NA,NA,NA,NA,433,20,9909,2022-01-16,25,2021/22
States,Oregon,2022,3,NA,2.43859,NA,NA,NA,NA,NA,NA,956,89,39203,2022-01-16,25,2021/22
States,Pennsylvania,2022,3,NA,1.448,NA,NA,NA,NA,NA,NA,823,98,56837,2022-01-16,25,2021/22
States,Rhode Island,2022,3,NA,1.12485,NA,NA,NA,NA,NA,NA,111,25,9868,2022-01-16,25,2021/22
States,South Carolina,2022,3,NA,3.12755,NA,NA,NA,NA,NA,NA,995,41,31814,2022-01-16,25,2021/22
States,South Dakota,2022,3,NA,1.46712,NA,NA,NA,NA,NA,NA,137,31,9338,2022-01-16,25,2021/22
States,Tennessee,2022,3,NA,3.30829,NA,NA,NA,NA,NA,NA,1079,109,32615,2022-01-16,25,2021/22
States,Texas,2022,3,NA,4.86134,NA,NA,NA,NA,NA,NA,2491,73,51241,2022-01-16,25,2021/22
States,Utah,2022,3,NA,2.81532,NA,NA,NA,NA,NA,NA,477,47,16943,2022-01-16,25,2021/22
States,Vermont,2022,3,NA,0.720721,NA,NA,NA,NA,NA,NA,32,14,4440,2022-01-16,25,2021/22
States,Virginia,2022,3,NA,3.86644,NA,NA,NA,NA,NA,NA,3533,164,91376,2022-01-16,25,2021/22
States,Washington,2022,3,NA,2.54907,NA,NA,NA,NA,NA,NA,800,70,31384,2022-01-16,25,2021/22
States,West Virginia,2022,3,NA,1.48206,NA,NA,NA,NA,NA,NA,171,42,11538,2022-01-16,25,2021/22
States,Wisconsin,2022,3,NA,1.22768,NA,NA,NA,NA,NA,NA,209,34,17024,2022-01-16,25,2021/22
States,Wyoming,2022,3,NA,5.06148,NA,NA,NA,NA,NA,NA,177,12,3497,2022-01-16,25,2021/22
States,Commonwealth of the Northern Mariana Islands,2022,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-16,25,2021/22
States,Puerto Rico,2022,3,NA,8.69963,NA,NA,NA,NA,NA,NA,190,7,2184,2022-01-16,25,2021/22
States,Virgin Islands,2022,3,NA,1.2939,NA,NA,NA,NA,NA,NA,7,2,541,2022-01-16,25,2021/22
States,New York City,2022,3,NA,1.46659,NA,NA,NA,NA,NA,NA,982,28,66958,2022-01-16,25,2021/22
States,Alabama,2022,4,NA,2.50952,NA,NA,NA,NA,NA,NA,1213,107,48336,2022-01-23,26,2021/22
States,Alaska,2022,4,NA,1.97678,NA,NA,NA,NA,NA,NA,63,11,3187,2022-01-23,26,2021/22
States,Arizona,2022,4,NA,2.15931,NA,NA,NA,NA,NA,NA,225,29,10420,2022-01-23,26,2021/22
States,Arkansas,2022,4,NA,1.73751,NA,NA,NA,NA,NA,NA,289,56,16633,2022-01-23,26,2021/22
States,California,2022,4,NA,1.71391,NA,NA,NA,NA,NA,NA,1958,158,114242,2022-01-23,26,2021/22
States,Colorado,2022,4,NA,1.53293,NA,NA,NA,NA,NA,NA,622,82,40576,2022-01-23,26,2021/22
States,Connecticut,2022,4,NA,0.996826,NA,NA,NA,NA,NA,NA,358,72,35914,2022-01-23,26,2021/22
States,Delaware,2022,4,NA,0.673401,NA,NA,NA,NA,NA,NA,62,19,9207,2022-01-23,26,2021/22
States,District of Columbia,2022,4,NA,2.43665,NA,NA,NA,NA,NA,NA,75,1,3078,2022-01-23,26,2021/22
States,Florida,2022,4,NA,2.70421,NA,NA,NA,NA,NA,NA,5922,358,218992,2022-01-23,26,2021/22
States,Georgia,2022,4,NA,2.71083,NA,NA,NA,NA,NA,NA,1884,104,69499,2022-01-23,26,2021/22
States,Hawaii,2022,4,NA,1.79876,NA,NA,NA,NA,NA,NA,32,15,1779,2022-01-23,26,2021/22
States,Idaho,2022,4,NA,2.26281,NA,NA,NA,NA,NA,NA,223,34,9855,2022-01-23,26,2021/22
States,Illinois,2022,4,NA,1.47367,NA,NA,NA,NA,NA,NA,950,184,64465,2022-01-23,26,2021/22
States,Indiana,2022,4,NA,1.48606,NA,NA,NA,NA,NA,NA,705,108,47441,2022-01-23,26,2021/22
States,Iowa,2022,4,NA,2.3683,NA,NA,NA,NA,NA,NA,107,14,4518,2022-01-23,26,2021/22
States,Kansas,2022,4,NA,2.00562,NA,NA,NA,NA,NA,NA,321,32,16005,2022-01-23,26,2021/22
States,Kentucky,2022,4,NA,2.86207,NA,NA,NA,NA,NA,NA,1030,78,35988,2022-01-23,26,2021/22
States,Louisiana,2022,4,NA,1.50911,NA,NA,NA,NA,NA,NA,575,91,38102,2022-01-23,26,2021/22
States,Maine,2022,4,NA,0.933535,NA,NA,NA,NA,NA,NA,117,52,12533,2022-01-23,26,2021/22
States,Maryland,2022,4,NA,1.1821,NA,NA,NA,NA,NA,NA,442,72,37391,2022-01-23,26,2021/22
States,Massachusetts,2022,4,NA,0.833849,NA,NA,NA,NA,NA,NA,472,92,56605,2022-01-23,26,2021/22
States,Michigan,2022,4,NA,0.970693,NA,NA,NA,NA,NA,NA,625,155,64387,2022-01-23,26,2021/22
States,Minnesota,2022,4,NA,1.67997,NA,NA,NA,NA,NA,NA,587,74,34941,2022-01-23,26,2021/22
States,Mississippi,2022,4,NA,4.46886,NA,NA,NA,NA,NA,NA,610,34,13650,2022-01-23,26,2021/22
States,Missouri,2022,4,NA,2.94841,NA,NA,NA,NA,NA,NA,779,49,26421,2022-01-23,26,2021/22
States,Montana,2022,4,NA,1.7562,NA,NA,NA,NA,NA,NA,119,30,6776,2022-01-23,26,2021/22
States,Nebraska,2022,4,NA,2.047,NA,NA,NA,NA,NA,NA,277,74,13532,2022-01-23,26,2021/22
States,Nevada,2022,4,NA,2.28944,NA,NA,NA,NA,NA,NA,246,24,10745,2022-01-23,26,2021/22
States,New Hampshire,2022,4,NA,0.503597,NA,NA,NA,NA,NA,NA,7,10,1390,2022-01-23,26,2021/22
States,New Jersey,2022,4,NA,2.14933,NA,NA,NA,NA,NA,NA,460,34,21402,2022-01-23,26,2021/22
States,New Mexico,2022,4,NA,4.76023,NA,NA,NA,NA,NA,NA,947,40,19894,2022-01-23,26,2021/22
States,New York,2022,4,NA,1.46417,NA,NA,NA,NA,NA,NA,621,124,42413,2022-01-23,26,2021/22
States,North Carolina,2022,4,NA,1.46495,NA,NA,NA,NA,NA,NA,1283,142,87580,2022-01-23,26,2021/22
States,North Dakota,2022,4,NA,3.92328,NA,NA,NA,NA,NA,NA,90,9,2294,2022-01-23,26,2021/22
States,Ohio,2022,4,NA,2.35955,NA,NA,NA,NA,NA,NA,937,86,39711,2022-01-23,26,2021/22
States,Oklahoma,2022,4,NA,3.29064,NA,NA,NA,NA,NA,NA,298,19,9056,2022-01-23,26,2021/22
States,Oregon,2022,4,NA,1.62922,NA,NA,NA,NA,NA,NA,591,79,36275,2022-01-23,26,2021/22
States,Pennsylvania,2022,4,NA,1.09395,NA,NA,NA,NA,NA,NA,612,98,55944,2022-01-23,26,2021/22
States,Rhode Island,2022,4,NA,0.867331,NA,NA,NA,NA,NA,NA,81,26,9339,2022-01-23,26,2021/22
States,South Carolina,2022,4,NA,1.93492,NA,NA,NA,NA,NA,NA,638,41,32973,2022-01-23,26,2021/22
States,South Dakota,2022,4,NA,1.11356,NA,NA,NA,NA,NA,NA,96,31,8621,2022-01-23,26,2021/22
States,Tennessee,2022,4,NA,2.48079,NA,NA,NA,NA,NA,NA,833,109,33578,2022-01-23,26,2021/22
States,Texas,2022,4,NA,3.24956,NA,NA,NA,NA,NA,NA,1611,71,49576,2022-01-23,26,2021/22
States,Utah,2022,4,NA,2.12123,NA,NA,NA,NA,NA,NA,358,47,16877,2022-01-23,26,2021/22
States,Vermont,2022,4,NA,0.841424,NA,NA,NA,NA,NA,NA,39,14,4635,2022-01-23,26,2021/22
States,Virginia,2022,4,NA,2.47125,NA,NA,NA,NA,NA,NA,2209,164,89388,2022-01-23,26,2021/22
States,Washington,2022,4,NA,2.04784,NA,NA,NA,NA,NA,NA,690,70,33694,2022-01-23,26,2021/22
States,West Virginia,2022,4,NA,1.42096,NA,NA,NA,NA,NA,NA,208,40,14638,2022-01-23,26,2021/22
States,Wisconsin,2022,4,NA,0.843526,NA,NA,NA,NA,NA,NA,140,34,16597,2022-01-23,26,2021/22
States,Wyoming,2022,4,NA,5.07678,NA,NA,NA,NA,NA,NA,162,12,3191,2022-01-23,26,2021/22
States,Commonwealth of the Northern Mariana Islands,2022,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022-01-23,26,2021/22
States,Puerto Rico,2022,4,NA,6.34146,NA,NA,NA,NA,NA,NA,130,7,2050,2022-01-23,26,2021/22
States,Virgin Islands,2022,4,NA,0.615385,NA,NA,NA,NA,NA,NA,6,3,975,2022-01-23,26,2021/22
States,New York City,2022,4,NA,1.20774,NA,NA,NA,NA,NA,NA,781,29,64666,2022-01-23,26,2021/22
States,Alabama,2022,5,NA,2.00159,NA,NA,NA,NA,NA,NA,756,100,37770,2022-01-30,27,2021/22
States,Alaska,2022,5,NA,1.51907,NA,NA,NA,NA,NA,NA,47,12,3094,2022-01-30,27,2021/22
States,Arizona,2022,5,NA,1.79547,NA,NA,NA,NA,NA,NA,184,28,10248,2022-01-30,27,2021/22
States,Arkansas,2022,5,NA,1.5673,NA,NA,NA,NA,NA,NA,204,54,13016,2022-01-30,27,2021/22
States,California,2022,5,NA,1.37029,NA,NA,NA,NA,NA,NA,1503,159,109685,2022-01-30,27,2021/22
States,Colorado,2022,5,NA,1.32377,NA,NA,NA,NA,NA,NA,500,82,37771,2022-01-30,27,2021/22
States,Connecticut,2022,5,NA,0.819448,NA,NA,NA,NA,NA,NA,300,72,36610,2022-01-30,27,2021/22
States,Delaware,2022,5,NA,0.377992,NA,NA,NA,NA,NA,NA,36,19,9524,2022-01-30,27,2021/22
States,District of Columbia,2022,5,NA,1.53417,NA,NA,NA,NA,NA,NA,44,1,2868,2022-01-30,27,2021/22
States,Florida,2022,5,NA,2.33871,NA,NA,NA,NA,NA,NA,5104,356,218240,2022-01-30,27,2021/22
States,Georgia,2022,5,NA,2.17281,NA,NA,NA,NA,NA,NA,1496,106,68851,2022-01-30,27,2021/22
States,Hawaii,2022,5,NA,0.94392,NA,NA,NA,NA,NA,NA,17,15,1801,2022-01-30,27,2021/22
States,Idaho,2022,5,NA,1.5444,NA,NA,NA,NA,NA,NA,144,34,9324,2022-01-30,27,2021/22
States,Illinois,2022,5,NA,1.10343,NA,NA,NA,NA,NA,NA,635,177,57548,2022-01-30,27,2021/22
States,Indiana,2022,5,NA,1.17726,NA,NA,NA,NA,NA,NA,494,106,41962,2022-01-30,27,2021/22
States,Iowa,2022,5,NA,3.26855,NA,NA,NA,NA,NA,NA,111,12,3396,2022-01-30,27,2021/22
States,Kansas,2022,5,NA,1.83996,NA,NA,NA,NA,NA,NA,235,29,12772,2022-01-30,27,2021/22
States,Kentucky,2022,5,NA,1.92673,NA,NA,NA,NA,NA,NA,608,76,31556,2022-01-30,27,2021/22
States,Louisiana,2022,5,NA,1.29536,NA,NA,NA,NA,NA,NA,473,91,36515,2022-01-30,27,2021/22
