feat,importance,b,q_level
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,55,8,0.025
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,56,8,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,38,8,0.025
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,49,8,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,15,8,0.025
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,12,8,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,36,8,0.025
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,44,8,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,10,8,0.025
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,18,8,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,44,8,0.025
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,82,8,0.025
inc_trans_cs_rollmean_w2_lag1,25,8,0.025
inc_trans_cs_rollmean_w2_lag2,23,8,0.025
inc_trans_cs_rollmean_w4_lag1,30,8,0.025
inc_trans_cs_rollmean_w4_lag2,80,8,0.025
horizon,62,8,0.025
inc_trans_cs,165,8,0.5
season_week,246,8,0.5
log_pop,163,8,0.5
source_flusurvnet,16,8,0.5
source_ilinet,0,8,0.5
source_nhsn_city,85,8,0.5
state_city_AK,0,8,0.5
state_city_AL,0,8,0.5
state_city_AL_BIRMINGHAM,0,8,0.5
state_city_AL_HUNTSVILLE,0,8,0.5
state_city_AL_MOBILE,0,8,0.5
state_city_AL_MONTGOMERY,0,8,0.5
state_city_AL_TUSCALOOSA,0,8,0.5
state_city_AR,0,8,0.5
state_city_AR_FAYETTEVILLE,0,8,0.5
state_city_AR_LITTLE_ROCK,0,8,0.5
state_city_AZ,0,8,0.5
state_city_AZ_CHANDLER,0,8,0.5
state_city_AZ_GLENDALE,0,8,0.5
state_city_AZ_GOODYEAR,0,8,0.5
state_city_AZ_MESA,0,8,0.5
state_city_AZ_PHOENIX,0,8,0.5
state_city_AZ_SCOTTSDALE,0,8,0.5
state_city_AZ_TEMPE,0,8,0.5
state_city_AZ_TUCSON,1,8,0.5
state_city_AZ_YUMA,0,8,0.5
state_city_CA,0,8,0.5
state_city_CA_ANAHEIM,0,8,0.5
state_city_CA_ANTIOCH,0,8,0.5
state_city_CA_BAKERSFIELD,0,8,0.5
state_city_CA_BERKELEY,0,8,0.5
state_city_CA_BURBANK,0,8,0.5
state_city_CA_CHICO,0,8,0.5
state_city_CA_CHULA_VISTA,0,8,0.5
state_city_CA_CLOVIS,0,8,0.5
state_city_CA_CORONA,0,8,0.5
state_city_CA_COSTA_MESA,0,8,0.5
state_city_CA_DOWNEY,0,8,0.5
state_city_CA_FONTANA,0,8,0.5
state_city_CA_FREMONT,0,8,0.5
state_city_CA_FRESNO,0,8,0.5
state_city_CA_FULLERTON,0,8,0.5
state_city_CA_GARDEN_GROVE,0,8,0.5
state_city_CA_GLENDALE,0,8,0.5
state_city_CA_HUNTINGTON_BEACH,0,8,0.5
state_city_CA_INGLEWOOD,0,8,0.5
state_city_CA_IRVINE,30,8,0.5
state_city_CA_LANCASTER,0,8,0.5
state_city_CA_LONG_BEACH,0,8,0.5
state_city_CA_LOS_ANGELES,0,8,0.5
state_city_CA_MODESTO,0,8,0.5
state_city_CA_MORENO_VALLEY,0,8,0.5
state_city_CA_MURRIETA,0,8,0.5
state_city_CA_OAKLAND,0,8,0.5
state_city_CA_OCEANSIDE,0,8,0.5
state_city_CA_ONTARIO,0,8,0.5
state_city_CA_ORANGE,0,8,0.5
state_city_CA_OXNARD,0,8,0.5
state_city_CA_PALMDALE,0,8,0.5
state_city_CA_PASADENA,0,8,0.5
state_city_CA_POMONA,0,8,0.5
state_city_CA_RANCHO_CUCAMONGA,0,8,0.5
state_city_CA_RIVERSIDE,0,8,0.5
state_city_CA_ROSEVILLE,0,8,0.5
state_city_CA_SACRAMENTO,0,8,0.5
state_city_CA_SALINAS,0,8,0.5
state_city_CA_SANTA_ANA,30,8,0.5
state_city_CA_SANTA_CLARA,0,8,0.5
state_city_CA_SANTA_MARIA,0,8,0.5
state_city_CA_SANTA_ROSA,0,8,0.5
state_city_CA_SAN_BERNARDINO,3,8,0.5
state_city_CA_SAN_DIEGO,0,8,0.5
state_city_CA_SAN_FRANCISCO,0,8,0.5
state_city_CA_SAN_JOSE,0,8,0.5
state_city_CA_SAN_MATEO,0,8,0.5
state_city_CA_SIMI_VALLEY,0,8,0.5
state_city_CA_STOCKTON,3,8,0.5
state_city_CA_TEMECULA,0,8,0.5
state_city_CA_THOUSAND_OAKS,0,8,0.5
state_city_CA_TORRANCE,0,8,0.5
state_city_CA_VACAVILLE,0,8,0.5
state_city_CA_VALLEJO,0,8,0.5
state_city_CA_VICTORVILLE,0,8,0.5
state_city_CA_VISALIA,0,8,0.5
state_city_CA_WEST_COVINA,0,8,0.5
state_city_CO,0,8,0.5
state_city_CO_AURORA,0,8,0.5
state_city_CO_BOULDER,0,8,0.5
state_city_CO_COLORADO_SPRINGS,0,8,0.5
state_city_CO_DENVER,0,8,0.5
state_city_CO_FORT_COLLINS,0,8,0.5
state_city_CO_GREELEY,0,8,0.5
state_city_CO_LAKEWOOD,0,8,0.5
state_city_CO_PUEBLO,0,8,0.5
state_city_CO_THORNTON,0,8,0.5
state_city_CO_WESTMINSTER,0,8,0.5
state_city_CT,0,8,0.5
state_city_CT_BRIDGEPORT,0,8,0.5
state_city_CT_HARTFORD,0,8,0.5
state_city_CT_NEW_HAVEN,0,8,0.5
state_city_CT_STAMFORD,0,8,0.5
state_city_CT_WATERBURY,0,8,0.5
state_city_DC,0,8,0.5
state_city_DC_WASHINGTON,0,8,0.5
state_city_DE,6,8,0.5
state_city_FL,0,8,0.5
state_city_FL_CAPE_CORAL,0,8,0.5
state_city_FL_CLEARWATER,0,8,0.5
state_city_FL_FORT_LAUDERDALE,0,8,0.5
state_city_FL_GAINESVILLE,0,8,0.5
state_city_FL_HIALEAH,0,8,0.5
state_city_FL_HOLLYWOOD,0,8,0.5
state_city_FL_JACKSONVILLE,0,8,0.5
state_city_FL_LAKELAND,0,8,0.5
state_city_FL_MIAMI,0,8,0.5
state_city_FL_MIRAMAR,0,8,0.5
state_city_FL_ORLANDO,0,8,0.5
state_city_FL_PALM_BAY,0,8,0.5
state_city_FL_PALM_COAST,0,8,0.5
state_city_FL_PEMBROKE_PINES,0,8,0.5
state_city_FL_TALLAHASSEE,0,8,0.5
state_city_FL_TAMPA,0,8,0.5
state_city_FL_WEST_PALM_BEACH,0,8,0.5
state_city_GA,6,8,0.5
state_city_GA_ATLANTA,0,8,0.5
state_city_GA_COLUMBUS,0,8,0.5
state_city_GA_SAVANNAH,0,8,0.5
state_city_HI,2,8,0.5
state_city_IA,0,8,0.5
state_city_IA_CEDAR_RAPIDS,0,8,0.5
state_city_IA_DAVENPORT,0,8,0.5
state_city_IA_DES_MOINES,0,8,0.5
state_city_ID,0,8,0.5
state_city_ID_NAMPA,0,8,0.5
state_city_IL,0,8,0.5
state_city_IL_AURORA,0,8,0.5
state_city_IL_CHICAGO,0,8,0.5
state_city_IL_ELGIN,0,8,0.5
state_city_IL_JOLIET,0,8,0.5
state_city_IL_NAPERVILLE,0,8,0.5
state_city_IL_PEORIA,0,8,0.5
state_city_IL_ROCKFORD,0,8,0.5
state_city_IL_SPRINGFIELD,0,8,0.5
state_city_IN,1,8,0.5
state_city_IN_CARMEL,0,8,0.5
state_city_IN_EVANSVILLE,0,8,0.5
state_city_IN_FORT_WAYNE,0,8,0.5
state_city_IN_SOUTH_BEND,0,8,0.5
state_city_KS,6,8,0.5
state_city_KS_KANSAS_CITY,0,8,0.5
state_city_KS_OLATHE,0,8,0.5
state_city_KS_OVERLAND_PARK,0,8,0.5
state_city_KS_TOPEKA,0,8,0.5
state_city_KS_WICHITA,0,8,0.5
state_city_KY,27,8,0.5
state_city_LA,0,8,0.5
state_city_LA_BATON_ROUGE,0,8,0.5
state_city_LA_LAFAYETTE,0,8,0.5
state_city_LA_NEW_ORLEANS,0,8,0.5
state_city_LA_SHREVEPORT,0,8,0.5
state_city_MA,0,8,0.5
state_city_MA_BOSTON,0,8,0.5
state_city_MA_BROCKTON,0,8,0.5
state_city_MA_CAMBRIDGE,0,8,0.5
state_city_MA_LOWELL,0,8,0.5
state_city_MA_NEW_BEDFORD,0,8,0.5
state_city_MA_SPRINGFIELD,0,8,0.5
state_city_MA_WORCESTER,0,8,0.5
state_city_MD,0,8,0.5
state_city_MD_BALTIMORE,0,8,0.5
state_city_ME,0,8,0.5
state_city_MI,4,8,0.5
state_city_MI_ANN_ARBOR,0,8,0.5
state_city_MI_DEARBORN,0,8,0.5
state_city_MI_DETROIT,0,8,0.5
state_city_MI_GRAND_RAPIDS,0,8,0.5
state_city_MI_LANSING,0,8,0.5
state_city_MI_WARREN,0,8,0.5
state_city_MN,0,8,0.5
state_city_MN_MINNEAPOLIS,0,8,0.5
state_city_MN_ROCHESTER,0,8,0.5
state_city_MO,5,8,0.5
state_city_MO_COLUMBIA,0,8,0.5
state_city_MO_INDEPENDENCE,0,8,0.5
state_city_MO_KANSAS_CITY,0,8,0.5
state_city_MO_SPRINGFIELD,0,8,0.5
state_city_MS,0,8,0.5
state_city_MS_JACKSON,0,8,0.5
state_city_MT,29,8,0.5
state_city_MT_BILLINGS,0,8,0.5
state_city_NC,1,8,0.5
state_city_NC_CHARLOTTE,0,8,0.5
state_city_NC_CONCORD,0,8,0.5
state_city_NC_DURHAM,0,8,0.5
state_city_NC_FAYETTEVILLE,0,8,0.5
state_city_NC_GREENSBORO,30,8,0.5
state_city_NC_HIGH_POINT,0,8,0.5
state_city_NC_RALEIGH,0,8,0.5
state_city_NC_WILMINGTON,0,8,0.5
state_city_NC_WINSTON-SALEM,0,8,0.5
state_city_ND,0,8,0.5
state_city_ND_FARGO,0,8,0.5
state_city_NE,0,8,0.5
state_city_NE_LINCOLN,0,8,0.5
state_city_NE_OMAHA,0,8,0.5
state_city_NH,0,8,0.5
state_city_NH_MANCHESTER,0,8,0.5
state_city_NJ_ELIZABETH,0,8,0.5
state_city_NJ_JERSEY_CITY,0,8,0.5
state_city_NJ_NEWARK,0,8,0.5
state_city_NJ_PATERSON,0,8,0.5
state_city_NM,0,8,0.5
state_city_NM_ALBUQUERQUE,0,8,0.5
state_city_NM_LAS_CRUCES,0,8,0.5
state_city_NV,0,8,0.5
state_city_NV_HENDERSON,0,8,0.5
state_city_NV_LAS_VEGAS,0,8,0.5
state_city_NV_NORTH_LAS_VEGAS,0,8,0.5
state_city_NV_RENO,0,8,0.5
state_city_NV_SPARKS,0,8,0.5
state_city_NY,0,8,0.5
state_city_NY_ALBANY,0,8,0.5
state_city_NY_BUFFALO,0,8,0.5
state_city_NY_NEW_YORK,3,8,0.5
state_city_NY_ROCHESTER,0,8,0.5
state_city_NY_SYRACUSE,0,8,0.5
state_city_NY_YONKERS,0,8,0.5
state_city_OH,1,8,0.5
state_city_OH_AKRON,0,8,0.5
state_city_OH_CINCINNATI,0,8,0.5
state_city_OH_CLEVELAND,0,8,0.5
state_city_OH_COLUMBUS,0,8,0.5
state_city_OH_DAYTON,0,8,0.5
state_city_OH_TOLEDO,0,8,0.5
state_city_OK,0,8,0.5
state_city_OK_BROKEN_ARROW,0,8,0.5
state_city_OK_NORMAN,0,8,0.5
state_city_OK_OKLAHOMA_CITY,0,8,0.5
state_city_OK_TULSA,0,8,0.5
state_city_OR,0,8,0.5
state_city_OR_BEND,0,8,0.5
state_city_OR_GRESHAM,0,8,0.5
state_city_OR_HILLSBORO,0,8,0.5
state_city_OR_PORTLAND,0,8,0.5
state_city_OR_SALEM,0,8,0.5
state_city_PA,0,8,0.5
state_city_PA_ALLENTOWN,0,8,0.5
state_city_PA_PHILADELPHIA,0,8,0.5
state_city_PA_PITTSBURGH,0,8,0.5
state_city_PR,33,8,0.5
state_city_RI_PROVIDENCE,0,8,0.5
state_city_SC,0,8,0.5
state_city_SC_CHARLESTON,0,8,0.5
state_city_SC_COLUMBIA,0,8,0.5
state_city_SD,1,8,0.5
state_city_SD_SIOUX_FALLS,0,8,0.5
state_city_TN,0,8,0.5
state_city_TN_CHATTANOOGA,0,8,0.5
state_city_TN_KNOXVILLE,0,8,0.5
state_city_TN_MEMPHIS,6,8,0.5
state_city_TN_MURFREESBORO,0,8,0.5
state_city_TX,2,8,0.5
state_city_TX_ABILENE,0,8,0.5
state_city_TX_ALLEN,0,8,0.5
state_city_TX_AMARILLO,0,8,0.5
state_city_TX_ARLINGTON,0,8,0.5
state_city_TX_AUSTIN,0,8,0.5
state_city_TX_BEAUMONT,0,8,0.5
state_city_TX_BROWNSVILLE,0,8,0.5
state_city_TX_CARROLLTON,0,8,0.5
state_city_TX_COLLEGE_STATION,0,8,0.5
state_city_TX_CONROE,0,8,0.5
state_city_TX_CORPUS_CHRISTI,0,8,0.5
state_city_TX_DALLAS,0,8,0.5
state_city_TX_DENTON,0,8,0.5
state_city_TX_EDINBURG,0,8,0.5
state_city_TX_EL_PASO,0,8,0.5
state_city_TX_FORT_WORTH,0,8,0.5
state_city_TX_FRISCO,0,8,0.5
state_city_TX_HOUSTON,0,8,0.5
state_city_TX_IRVING,0,8,0.5
state_city_TX_KILLEEN,0,8,0.5
state_city_TX_LAREDO,0,8,0.5
state_city_TX_LEWISVILLE,0,8,0.5
state_city_TX_LUBBOCK,0,8,0.5
state_city_TX_MCALLEN,0,8,0.5
state_city_TX_MCKINNEY,0,8,0.5
state_city_TX_MESQUITE,0,8,0.5
state_city_TX_MIDLAND,0,8,0.5
state_city_TX_NEW_BRAUNFELS,0,8,0.5
state_city_TX_ODESSA,0,8,0.5
state_city_TX_PASADENA,0,8,0.5
state_city_TX_PEARLAND,0,8,0.5
state_city_TX_PLANO,0,8,0.5
state_city_TX_RICHARDSON,0,8,0.5
state_city_TX_ROUND_ROCK,0,8,0.5
state_city_TX_SAN_ANTONIO,0,8,0.5
state_city_TX_SUGAR_LAND,0,8,0.5
state_city_TX_TYLER,0,8,0.5
state_city_TX_WACO,0,8,0.5
state_city_TX_WICHITA_FALLS,0,8,0.5
state_city_UT,0,8,0.5
state_city_UT_PROVO,0,8,0.5
state_city_UT_SALT_LAKE_CITY,0,8,0.5
state_city_UT_WEST_JORDAN,0,8,0.5
state_city_VA,0,8,0.5
state_city_VA_ALEXANDRIA,0,8,0.5
state_city_VA_CHESAPEAKE,0,8,0.5
state_city_VA_HAMPTON,0,8,0.5
state_city_VA_NEWPORT_NEWS,0,8,0.5
state_city_VA_NORFOLK,0,8,0.5
state_city_VA_RICHMOND,0,8,0.5
state_city_VA_SUFFOLK,0,8,0.5
state_city_VA_VIRGINIA_BEACH,0,8,0.5
state_city_VT,0,8,0.5
state_city_WA,5,8,0.5
state_city_WA_BELLEVUE,0,8,0.5
state_city_WA_EVERETT,0,8,0.5
state_city_WA_RENTON,0,8,0.5
state_city_WA_SEATTLE,0,8,0.5
state_city_WA_SPOKANE,0,8,0.5
state_city_WA_TACOMA,0,8,0.5
state_city_WA_VANCOUVER,0,8,0.5
state_city_WI,2,8,0.5
state_city_WI_GREEN_BAY,0,8,0.5
state_city_WI_MADISON,0,8,0.5
state_city_WI_MILWAUKEE,0,8,0.5
state_city_WV,9,8,0.5
state_city_WY,2,8,0.5
delta_xmas,208,8,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone,57,8,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone,127,8,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone,65,8,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone,30,8,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone,83,8,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone,41,8,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone,23,8,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone,108,8,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone,16,8,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone,91,8,0.5
inc_trans_cs_rollmean_w2,18,8,0.5
inc_trans_cs_rollmean_w4,24,8,0.5
inc_trans_cs_lag1,68,8,0.5
inc_trans_cs_lag2,28,8,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag1,27,8,0.5
inc_trans_cs_taylor_d2_c0_w4t_sNone_lag2,11,8,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag1,28,8,0.5
inc_trans_cs_taylor_d2_c1_w4t_sNone_lag2,24,8,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag1,15,8,0.5
inc_trans_cs_taylor_d2_c2_w4t_sNone_lag2,14,8,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag1,9,8,0.5
inc_trans_cs_taylor_d2_c0_w6t_sNone_lag2,34,8,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag1,47,8,0.5
inc_trans_cs_taylor_d2_c1_w6t_sNone_lag2,65,8,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag1,20,8,0.5
inc_trans_cs_taylor_d2_c2_w6t_sNone_lag2,55,8,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag1,16,8,0.5
inc_trans_cs_taylor_d1_c0_w3t_sNone_lag2,12,8,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag1,256,8,0.5
inc_trans_cs_taylor_d1_c1_w3t_sNone_lag2,15,8,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag1,9,8,0.5
inc_trans_cs_taylor_d1_c0_w5t_sNone_lag2,18,8,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag1,69,8,0.5
inc_trans_cs_taylor_d1_c1_w5t_sNone_lag2,63,8,0.5
inc_trans_cs_rollmean_w2_lag1,21,8,0.5
inc_trans_cs_rollmean_w2_lag2,84,8,0.5
inc_trans_cs_rollmean_w4_lag1,43,8,0.5
inc_trans_cs_rollmean_w4_lag2,54,8,0.5
horizon,81,8,0.5
inc_trans_cs,121,8,0.975
season_week,193,8,0.975
log_pop,167,8,0.975
source_flusurvnet,8,8,0.975
source_ilinet,19,8,0.975
source_nhsn_city,3,8,0.975
state_city_AK,14,8,0.975
state_city_AL,8,8,0.975
state_city_AL_BIRMINGHAM,0,8,0.975
state_city_AL_HUNTSVILLE,0,8,0.975
state_city_AL_MOBILE,0,8,0.975
state_city_AL_MONTGOMERY,0,8,0.975
state_city_AL_TUSCALOOSA,0,8,0.975
state_city_AR,3,8,0.975
state_city_AR_FAYETTEVILLE,0,8,0.975
state_city_AR_LITTLE_ROCK,0,8,0.975
state_city_AZ,2,8,0.975
state_city_AZ_CHANDLER,1,8,0.975
state_city_AZ_GLENDALE,0,8,0.975
state_city_AZ_GOODYEAR,0,8,0.975
state_city_AZ_MESA,0,8,0.975
state_city_AZ_PHOENIX,0,8,0.975
state_city_AZ_SCOTTSDALE,0,8,0.975
state_city_AZ_TEMPE,0,8,0.975
state_city_AZ_TUCSON,0,8,0.975
state_city_AZ_YUMA,0,8,0.975
state_city_CA,0,8,0.975
state_city_CA_ANAHEIM,17,8,0.975
state_city_CA_ANTIOCH,0,8,0.975
state_city_CA_BAKERSFIELD,0,8,0.975
state_city_CA_BERKELEY,0,8,0.975
state_city_CA_BURBANK,0,8,0.975
state_city_CA_CHICO,0,8,0.975
state_city_CA_CHULA_VISTA,0,8,0.975
state_city_CA_CLOVIS,0,8,0.975
state_city_CA_CORONA,18,8,0.975
state_city_CA_COSTA_MESA,0,8,0.975
state_city_CA_DOWNEY,0,8,0.975
state_city_CA_FONTANA,0,8,0.975
state_city_CA_FREMONT,0,8,0.975
state_city_CA_FRESNO,13,8,0.975
state_city_CA_FULLERTON,25,8,0.975
state_city_CA_GARDEN_GROVE,0,8,0.975
state_city_CA_GLENDALE,0,8,0.975
state_city_CA_HUNTINGTON_BEACH,0,8,0.975
state_city_CA_INGLEWOOD,0,8,0.975
state_city_CA_IRVINE,0,8,0.975
state_city_CA_LANCASTER,0,8,0.975
state_city_CA_LONG_BEACH,0,8,0.975
state_city_CA_LOS_ANGELES,0,8,0.975
state_city_CA_MODESTO,1,8,0.975
state_city_CA_MORENO_VALLEY,0,8,0.975
state_city_CA_MURRIETA,0,8,0.975
state_city_CA_OAKLAND,0,8,0.975
state_city_CA_OCEANSIDE,0,8,0.975
state_city_CA_ONTARIO,0,8,0.975
state_city_CA_ORANGE,0,8,0.975
state_city_CA_OXNARD,0,8,0.975
state_city_CA_PALMDALE,0,8,0.975
state_city_CA_PASADENA,0,8,0.975
state_city_CA_POMONA,18,8,0.975
state_city_CA_RANCHO_CUCAMONGA,0,8,0.975
state_city_CA_RIVERSIDE,0,8,0.975
state_city_CA_ROSEVILLE,0,8,0.975
state_city_CA_SACRAMENTO,0,8,0.975
state_city_CA_SALINAS,0,8,0.975
state_city_CA_SANTA_ANA,0,8,0.975
state_city_CA_SANTA_CLARA,0,8,0.975
state_city_CA_SANTA_MARIA,0,8,0.975
state_city_CA_SANTA_ROSA,0,8,0.975
state_city_CA_SAN_BERNARDINO,0,8,0.975
state_city_CA_SAN_DIEGO,0,8,0.975
state_city_CA_SAN_FRANCISCO,3,8,0.975
state_city_CA_SAN_JOSE,9,8,0.975
state_city_CA_SAN_MATEO,0,8,0.975
state_city_CA_SIMI_VALLEY,14,8,0.975
state_city_CA_STOCKTON,0,8,0.975
state_city_CA_TEMECULA,23,8,0.975
state_city_CA_THOUSAND_OAKS,0,8,0.975
state_city_CA_TORRANCE,8,8,0.975
state_city_CA_VACAVILLE,0,8,0.975
state_city_CA_VALLEJO,0,8,0.975
state_city_CA_VICTORVILLE,0,8,0.975
state_city_CA_VISALIA,0,8,0.975
state_city_CA_WEST_COVINA,0,8,0.975
state_city_CO,5,8,0.975
state_city_CO_AURORA,0,8,0.975
state_city_CO_BOULDER,13,8,0.975
state_city_CO_COLORADO_SPRINGS,0,8,0.975
state_city_CO_DENVER,0,8,0.975
state_city_CO_FORT_COLLINS,6,8,0.975
state_city_CO_GREELEY,0,8,0.975
state_city_CO_LAKEWOOD,0,8,0.975
state_city_CO_PUEBLO,0,8,0.975
state_city_CO_THORNTON,0,8,0.975
state_city_CO_WESTMINSTER,0,8,0.975
state_city_CT,0,8,0.975
state_city_CT_BRIDGEPORT,0,8,0.975
state_city_CT_HARTFORD,0,8,0.975
state_city_CT_NEW_HAVEN,0,8,0.975
state_city_CT_STAMFORD,0,8,0.975
state_city_CT_WATERBURY,0,8,0.975
state_city_DC,11,8,0.975
state_city_DC_WASHINGTON,0,8,0.975
state_city_DE,4,8,0.975
state_city_FL,0,8,0.975
state_city_FL_CAPE_CORAL,8,8,0.975
state_city_FL_CLEARWATER,7,8,0.975
state_city_FL_FORT_LAUDERDALE,0,8,0.975
state_city_FL_GAINESVILLE,8,8,0.975
state_city_FL_HIALEAH,0,8,0.975
state_city_FL_HOLLYWOOD,70,8,0.975
state_city_FL_JACKSONVILLE,0,8,0.975
state_city_FL_LAKELAND,0,8,0.975
state_city_FL_MIAMI,0,8,0.975
state_city_FL_MIRAMAR,0,8,0.975
state_city_FL_ORLANDO,0,8,0.975
state_city_FL_PALM_BAY,0,8,0.975
state_city_FL_PALM_COAST,0,8,0.975
state_city_FL_PEMBROKE_PINES,0,8,0.975
state_city_FL_TALLAHASSEE,5,8,0.975
state_city_FL_TAMPA,0,8,0.975
state_city_FL_WEST_PALM_BEACH,23,8,0.975
state_city_GA,5,8,0.975
state_city_GA_ATLANTA,0,8,0.975
state_city_GA_COLUMBUS,6,8,0.975
state_city_GA_SAVANNAH,0,8,0.975
state_city_HI,1,8,0.975
state_city_IA,6,8,0.975
state_city_IA_CEDAR_RAPIDS,0,8,0.975
state_city_IA_DAVENPORT,14,8,0.975
state_city_IA_DES_MOINES,0,8,0.975
state_city_ID,1,8,0.975
state_city_ID_NAMPA,0,8,0.975
state_city_IL,2,8,0.975
state_city_IL_AURORA,0,8,0.975
state_city_IL_CHICAGO,0,8,0.975
state_city_IL_ELGIN,0,8,0.975
state_city_IL_JOLIET,0,8,0.975
state_city_IL_NAPERVILLE,0,8,0.975
state_city_IL_PEORIA,0,8,0.975
state_city_IL_ROCKFORD,0,8,0.975
state_city_IL_SPRINGFIELD,0,8,0.975
state_city_IN,2,8,0.975
state_city_IN_CARMEL,2,8,0.975
state_city_IN_EVANSVILLE,0,8,0.975
state_city_IN_FORT_WAYNE,0,8,0.975
state_city_IN_SOUTH_BEND,0,8,0.975
state_city_KS,6,8,0.975
state_city_KS_KANSAS_CITY,0,8,0.975
state_city_KS_OLATHE,16,8,0.975
state_city_KS_OVERLAND_PARK,10,8,0.975
state_city_KS_TOPEKA,0,8,0.975
state_city_KS_WICHITA,0,8,0.975
state_city_KY,1,8,0.975
state_city_LA,9,8,0.975
state_city_LA_BATON_ROUGE,0,8,0.975
state_city_LA_LAFAYETTE,0,8,0.975
state_city_LA_NEW_ORLEANS,0,8,0.975
state_city_LA_SHREVEPORT,0,8,0.975
state_city_MA,4,8,0.975
state_city_MA_BOSTON,0,8,0.975
state_city_MA_BROCKTON,0,8,0.975
state_city_MA_CAMBRIDGE,0,8,0.975
state_city_MA_LOWELL,0,8,0.975
state_city_MA_NEW_BEDFORD,0,8,0.975
state_city_MA_SPRINGFIELD,0,8,0.975
state_city_MA_WORCESTER,0,8,0.975
state_city_MD,0,8,0.975
state_city_MD_BALTIMORE,0,8,0.975
state_city_ME,0,8,0.975
state_city_MI,0,8,0.975
state_city_MI_ANN_ARBOR,0,8,0.975
state_city_MI_DEARBORN,0,8,0.975
state_city_MI_DETROIT,0,8,0.975
state_city_MI_GRAND_RAPIDS,0,8,0.975
state_city_MI_LANSING,0,8,0.975
state_city_MI_WARREN,0,8,0.975
state_city_MN,3,8,0.975
state_city_MN_MINNEAPOLIS,0,8,0.975
state_city_MN_ROCHESTER,0,8,0.975
state_city_MO,3,8,0.975
state_city_MO_COLUMBIA,0,8,0.975
state_city_MO_INDEPENDENCE,0,8,0.975
state_city_MO_KANSAS_CITY,0,8,0.975
state_city_MO_SPRINGFIELD,0,8,0.975
state_city_MS,0,8,0.975
state_city_MS_JACKSON,0,8,0.975
state_city_MT,5,8,0.975
state_city_MT_BILLINGS,0,8,0.975
state_city_NC,3,8,0.975
state_city_NC_CHARLOTTE,0,8,0.975
state_city_NC_CONCORD,0,8,0.975
state_city_NC_DURHAM,0,8,0.975
state_city_NC_FAYETTEVILLE,0,8,0.975
state_city_NC_GREENSBORO,0,8,0.975
state_city_NC_HIGH_POINT,0,8,0.975
state_city_NC_RALEIGH,0,8,0.975
state_city_NC_WILMINGTON,0,8,0.975
state_city_NC_WINSTON-SALEM,0,8,0.975
state_city_ND,1,8,0.975
state_city_ND_FARGO,0,8,0.975
state_city_NE,6,8,0.975
state_city_NE_LINCOLN,0,8,0.975
state_city_NE_OMAHA,0,8,0.975
state_city_NH,2,8,0.975
state_city_NH_MANCHESTER,5,8,0.975
state_city_NJ_ELIZABETH,13,8,0.975
state_city_NJ_JERSEY_CITY,0,8,0.975
state_city_NJ_NEWARK,0,8,0.975
state_city_NJ_PATERSON,8,8,0.975
state_city_NM,0,8,0.975
state_city_NM_ALBUQUERQUE,0,8,0.975
state_city_NM_LAS_CRUCES,0,8,0.975
state_city_NV,4,8,0.975
state_city_NV_HENDERSON,0,8,0.975
state_city_NV_LAS_VEGAS,0,8,0.975
state_city_NV_NORTH_LAS_VEGAS,13,8,0.975
state_city_NV_RENO,0,8,0.975
state_city_NV_SPARKS,0,8,0.975
state_city_NY,1,8,0.975
state_city_NY_ALBANY,0,8,0.975
state_city_NY_BUFFALO,0,8,0.975
