"","state","week_group","week_date","confirmed_influenza","confirmed_influenza_and_covid","state_2023_estimate","state_2023","state_full"
"3423","IN",17,2020-04-26,0,0,"6,862,199",6862199,"Indiana"
"3424","IN",18,2020-05-03,0,0,"6,862,199",6862199,"Indiana"
"3425","IN",19,2020-05-10,0,0,"6,862,199",6862199,"Indiana"
"3426","IN",20,2020-05-17,0,0,"6,862,199",6862199,"Indiana"
"3427","IN",21,2020-05-24,0,0,"6,862,199",6862199,"Indiana"
"3428","IN",22,2020-05-31,0,0,"6,862,199",6862199,"Indiana"
"3429","IN",23,2020-06-07,0,0,"6,862,199",6862199,"Indiana"
"3430","IN",24,2020-06-14,0,0,"6,862,199",6862199,"Indiana"
"3431","IN",25,2020-06-21,0,0,"6,862,199",6862199,"Indiana"
"3432","IN",26,2020-06-28,0,0,"6,862,199",6862199,"Indiana"
"3433","IN",27,2020-07-05,0,0,"6,862,199",6862199,"Indiana"
"3434","IN",28,2020-07-12,0,0,"6,862,199",6862199,"Indiana"
"3435","IN",29,2020-07-19,0,0,"6,862,199",6862199,"Indiana"
"3436","IN",30,2020-07-26,0,0,"6,862,199",6862199,"Indiana"
"3437","IN",31,2020-08-02,0,0,"6,862,199",6862199,"Indiana"
"3438","IN",32,2020-08-09,0,0,"6,862,199",6862199,"Indiana"
"3439","IN",33,2020-08-16,0,0,"6,862,199",6862199,"Indiana"
"3440","IN",34,2020-08-23,0,0,"6,862,199",6862199,"Indiana"
"3441","IN",35,2020-08-30,0,0,"6,862,199",6862199,"Indiana"
"3442","IN",36,2020-09-06,0,0,"6,862,199",6862199,"Indiana"
"3443","IN",37,2020-09-13,0,0,"6,862,199",6862199,"Indiana"
"3444","IN",38,2020-09-20,0,0,"6,862,199",6862199,"Indiana"
"3445","IN",39,2020-09-27,0,0,"6,862,199",6862199,"Indiana"
"3446","IN",40,2020-10-04,0,0,"6,862,199",6862199,"Indiana"
"3447","IN",41,2020-10-11,0,0,"6,862,199",6862199,"Indiana"
"3448","IN",42,2020-10-18,0,0,"6,862,199",6862199,"Indiana"
"3449","IN",43,2020-10-25,0,149,"6,862,199",6862199,"Indiana"
"3450","IN",44,2020-11-01,4,172,"6,862,199",6862199,"Indiana"
"3451","IN",45,2020-11-08,19,190,"6,862,199",6862199,"Indiana"
"3452","IN",46,2020-11-15,45,192,"6,862,199",6862199,"Indiana"
"3453","IN",47,2020-11-22,36,88,"6,862,199",6862199,"Indiana"
"3454","IN",48,2020-11-29,25,87,"6,862,199",6862199,"Indiana"
"3455","IN",49,2020-12-06,46,137,"6,862,199",6862199,"Indiana"
"3456","IN",50,2020-12-13,48,103,"6,862,199",6862199,"Indiana"
"3457","IN",51,2020-12-20,59,75,"6,862,199",6862199,"Indiana"
"3458","IN",52,2020-12-27,85,95,"6,862,199",6862199,"Indiana"
"3459","IN",53,2021-01-03,103,116,"6,862,199",6862199,"Indiana"
"3460","IN",54,2021-01-10,104,105,"6,862,199",6862199,"Indiana"
"3461","IN",55,2021-01-17,69,50,"6,862,199",6862199,"Indiana"
"3462","IN",56,2021-01-24,50,47,"6,862,199",6862199,"Indiana"
"3463","IN",57,2021-01-31,61,23,"6,862,199",6862199,"Indiana"
"3464","IN",58,2021-02-07,73,16,"6,862,199",6862199,"Indiana"
"3465","IN",59,2021-02-14,65,6,"6,862,199",6862199,"Indiana"
"3466","IN",60,2021-02-21,62,7,"6,862,199",6862199,"Indiana"
"3467","IN",61,2021-02-28,63,4,"6,862,199",6862199,"Indiana"
"3468","IN",62,2021-03-07,44,6,"6,862,199",6862199,"Indiana"
"3469","IN",63,2021-03-14,42,0,"6,862,199",6862199,"Indiana"
"3470","IN",64,2021-03-21,31,7,"6,862,199",6862199,"Indiana"
"3471","IN",65,2021-03-28,28,4,"6,862,199",6862199,"Indiana"
"3472","IN",66,2021-04-04,35,7,"6,862,199",6862199,"Indiana"
"3473","IN",67,2021-04-11,70,9,"6,862,199",6862199,"Indiana"
"3474","IN",68,2021-04-18,38,3,"6,862,199",6862199,"Indiana"
"3475","IN",69,2021-04-25,53,2,"6,862,199",6862199,"Indiana"
"3476","IN",70,2021-05-02,63,7,"6,862,199",6862199,"Indiana"
"3477","IN",71,2021-05-09,39,0,"6,862,199",6862199,"Indiana"
"3478","IN",72,2021-05-16,25,3,"6,862,199",6862199,"Indiana"
"3479","IN",73,2021-05-23,25,3,"6,862,199",6862199,"Indiana"
"3480","IN",74,2021-05-30,36,6,"6,862,199",6862199,"Indiana"
"3481","IN",75,2021-06-06,31,7,"6,862,199",6862199,"Indiana"
"3482","IN",76,2021-06-13,57,13,"6,862,199",6862199,"Indiana"
"3483","IN",77,2021-06-20,30,11,"6,862,199",6862199,"Indiana"
"3484","IN",78,2021-06-27,26,4,"6,862,199",6862199,"Indiana"
"3485","IN",79,2021-07-04,18,0,"6,862,199",6862199,"Indiana"
"3486","IN",80,2021-07-11,21,0,"6,862,199",6862199,"Indiana"
"3487","IN",81,2021-07-18,27,0,"6,862,199",6862199,"Indiana"
"3488","IN",82,2021-07-25,41,0,"6,862,199",6862199,"Indiana"
"3489","IN",83,2021-08-01,70,0,"6,862,199",6862199,"Indiana"
"3490","IN",84,2021-08-08,80,0,"6,862,199",6862199,"Indiana"
"3491","IN",85,2021-08-15,74,6,"6,862,199",6862199,"Indiana"
"3492","IN",86,2021-08-22,77,1,"6,862,199",6862199,"Indiana"
"3493","IN",87,2021-08-29,68,10,"6,862,199",6862199,"Indiana"
"3494","IN",88,2021-09-05,87,25,"6,862,199",6862199,"Indiana"
"3495","IN",89,2021-09-12,64,24,"6,862,199",6862199,"Indiana"
"3496","IN",90,2021-09-19,87,17,"6,862,199",6862199,"Indiana"
"3497","IN",91,2021-09-26,107,14,"6,862,199",6862199,"Indiana"
"3498","IN",92,2021-10-03,111,10,"6,862,199",6862199,"Indiana"
"3499","IN",93,2021-10-10,86,2,"6,862,199",6862199,"Indiana"
"3500","IN",94,2021-10-17,54,1,"6,862,199",6862199,"Indiana"
"3501","IN",95,2021-10-24,42,1,"6,862,199",6862199,"Indiana"
"3502","IN",96,2021-10-31,49,3,"6,862,199",6862199,"Indiana"
"3503","IN",97,2021-11-07,48,4,"6,862,199",6862199,"Indiana"
"3504","IN",98,2021-11-14,72,3,"6,862,199",6862199,"Indiana"
"3505","IN",99,2021-11-21,80,5,"6,862,199",6862199,"Indiana"
"3506","IN",100,2021-11-28,105,7,"6,862,199",6862199,"Indiana"
"3507","IN",101,2021-12-05,140,18,"6,862,199",6862199,"Indiana"
"3508","IN",102,2021-12-12,161,22,"6,862,199",6862199,"Indiana"
"3509","IN",103,2021-12-19,163,30,"6,862,199",6862199,"Indiana"
"3510","IN",104,2021-12-26,253,32,"6,862,199",6862199,"Indiana"
"3511","IN",105,2022-01-02,397,28,"6,862,199",6862199,"Indiana"
"3512","IN",106,2022-01-09,350,29,"6,862,199",6862199,"Indiana"
"3513","IN",107,2022-01-16,244,27,"6,862,199",6862199,"Indiana"
"3514","IN",108,2022-01-23,229,63,"6,862,199",6862199,"Indiana"
"3515","IN",109,2022-01-30,163,42,"6,862,199",6862199,"Indiana"
"3516","IN",110,2022-02-06,148,27,"6,862,199",6862199,"Indiana"
"3517","IN",111,2022-02-13,154,41,"6,862,199",6862199,"Indiana"
"3518","IN",112,2022-02-20,186,25,"6,862,199",6862199,"Indiana"
"3519","IN",113,2022-02-27,163,19,"6,862,199",6862199,"Indiana"
"3520","IN",114,2022-03-06,232,11,"6,862,199",6862199,"Indiana"
"3521","IN",115,2022-03-13,327,7,"6,862,199",6862199,"Indiana"
"3522","IN",116,2022-03-20,414,24,"6,862,199",6862199,"Indiana"
"3523","IN",117,2022-03-27,405,12,"6,862,199",6862199,"Indiana"
"3524","IN",118,2022-04-03,436,6,"6,862,199",6862199,"Indiana"
"3525","IN",119,2022-04-10,458,11,"6,862,199",6862199,"Indiana"
"3526","IN",120,2022-04-17,359,5,"6,862,199",6862199,"Indiana"
"3527","IN",121,2022-04-24,242,6,"6,862,199",6862199,"Indiana"
"3528","IN",122,2022-05-01,279,0,"6,862,199",6862199,"Indiana"
"3529","IN",123,2022-05-08,207,2,"6,862,199",6862199,"Indiana"
"3530","IN",124,2022-05-15,178,1,"6,862,199",6862199,"Indiana"
"3531","IN",125,2022-05-22,192,12,"6,862,199",6862199,"Indiana"
"3532","IN",126,2022-05-29,137,3,"6,862,199",6862199,"Indiana"
"3533","IN",127,2022-06-05,91,4,"6,862,199",6862199,"Indiana"
"3534","IN",128,2022-06-12,80,3,"6,862,199",6862199,"Indiana"
"3535","IN",129,2022-06-19,102,1,"6,862,199",6862199,"Indiana"
"3536","IN",130,2022-06-26,118,2,"6,862,199",6862199,"Indiana"
"3537","IN",131,2022-07-03,97,24,"6,862,199",6862199,"Indiana"
"3538","IN",132,2022-07-10,86,9,"6,862,199",6862199,"Indiana"
"3539","IN",133,2022-07-17,68,7,"6,862,199",6862199,"Indiana"
"3540","IN",134,2022-07-24,36,1,"6,862,199",6862199,"Indiana"
"3541","IN",135,2022-07-31,62,8,"6,862,199",6862199,"Indiana"
"3542","IN",136,2022-08-07,60,14,"6,862,199",6862199,"Indiana"
"3543","IN",137,2022-08-14,50,9,"6,862,199",6862199,"Indiana"
"3544","IN",138,2022-08-21,48,0,"6,862,199",6862199,"Indiana"
"3545","IN",139,2022-08-28,69,7,"6,862,199",6862199,"Indiana"
"3546","IN",140,2022-09-04,74,13,"6,862,199",6862199,"Indiana"
"3547","IN",141,2022-09-11,110,7,"6,862,199",6862199,"Indiana"
"3548","IN",142,2022-09-18,109,4,"6,862,199",6862199,"Indiana"
"3549","IN",143,2022-09-25,129,1,"6,862,199",6862199,"Indiana"
"3550","IN",144,2022-10-02,130,0,"6,862,199",6862199,"Indiana"
"3551","IN",145,2022-10-09,135,7,"6,862,199",6862199,"Indiana"
"3552","IN",146,2022-10-16,151,0,"6,862,199",6862199,"Indiana"
"3553","IN",147,2022-10-23,200,10,"6,862,199",6862199,"Indiana"
"3554","IN",148,2022-10-30,334,4,"6,862,199",6862199,"Indiana"
"3555","IN",149,2022-11-06,459,11,"6,862,199",6862199,"Indiana"
"3556","IN",150,2022-11-13,464,13,"6,862,199",6862199,"Indiana"
"3557","IN",151,2022-11-20,811,15,"6,862,199",6862199,"Indiana"
"3558","IN",152,2022-11-27,1469,66,"6,862,199",6862199,"Indiana"
"3559","IN",153,2022-12-04,3246,112,"6,862,199",6862199,"Indiana"
"3560","IN",154,2022-12-11,3738,129,"6,862,199",6862199,"Indiana"
"3561","IN",155,2022-12-18,3545,76,"6,862,199",6862199,"Indiana"
"3562","IN",156,2022-12-25,2986,74,"6,862,199",6862199,"Indiana"
"3563","IN",157,2023-01-01,2793,63,"6,862,199",6862199,"Indiana"
"3564","IN",158,2023-01-08,2247,64,"6,862,199",6862199,"Indiana"
"3565","IN",159,2023-01-15,1142,36,"6,862,199",6862199,"Indiana"
"3566","IN",160,2023-01-22,543,39,"6,862,199",6862199,"Indiana"
"3567","IN",161,2023-01-29,335,28,"6,862,199",6862199,"Indiana"
"3568","IN",162,2023-02-05,234,4,"6,862,199",6862199,"Indiana"
"3569","IN",163,2023-02-12,179,4,"6,862,199",6862199,"Indiana"
"3570","IN",164,2023-02-19,197,4,"6,862,199",6862199,"Indiana"
"3571","IN",165,2023-02-26,197,3,"6,862,199",6862199,"Indiana"
"3572","IN",166,2023-03-05,151,0,"6,862,199",6862199,"Indiana"
"3573","IN",167,2023-03-12,131,12,"6,862,199",6862199,"Indiana"
"3574","IN",168,2023-03-19,111,12,"6,862,199",6862199,"Indiana"
"3575","IN",169,2023-03-26,78,7,"6,862,199",6862199,"Indiana"
"3576","IN",170,2023-04-02,117,0,"6,862,199",6862199,"Indiana"
"3577","IN",171,2023-04-09,64,0,"6,862,199",6862199,"Indiana"
"3578","IN",172,2023-04-16,72,0,"6,862,199",6862199,"Indiana"
"3579","IN",173,2023-04-23,30,4,"6,862,199",6862199,"Indiana"
"3580","IN",174,2023-04-30,50,1,"6,862,199",6862199,"Indiana"
"3581","IN",175,2023-05-07,56,0,"6,862,199",6862199,"Indiana"
"3582","IN",176,2023-05-14,69,0,"6,862,199",6862199,"Indiana"
"3583","IN",177,2023-05-21,74,0,"6,862,199",6862199,"Indiana"
"3584","IN",178,2023-05-28,43,2,"6,862,199",6862199,"Indiana"
"3585","IN",179,2023-06-04,47,3,"6,862,199",6862199,"Indiana"
"3586","IN",180,2023-06-11,31,0,"6,862,199",6862199,"Indiana"
"3587","IN",181,2023-06-18,39,0,"6,862,199",6862199,"Indiana"
"3588","IN",182,2023-06-25,31,0,"6,862,199",6862199,"Indiana"
"3589","IN",183,2023-07-02,30,0,"6,862,199",6862199,"Indiana"
"3590","IN",184,2023-07-09,11,0,"6,862,199",6862199,"Indiana"
"3591","IN",185,2023-07-16,10,0,"6,862,199",6862199,"Indiana"
"3592","IN",186,2023-07-23,22,1,"6,862,199",6862199,"Indiana"
"3593","IN",187,2023-07-30,18,0,"6,862,199",6862199,"Indiana"
"3594","IN",188,2023-08-06,27,0,"6,862,199",6862199,"Indiana"
"3595","IN",189,2023-08-13,19,1,"6,862,199",6862199,"Indiana"
"3596","IN",190,2023-08-20,9,0,"6,862,199",6862199,"Indiana"
"3597","IN",191,2023-08-27,29,2,"6,862,199",6862199,"Indiana"
"3598","IN",192,2023-09-03,39,0,"6,862,199",6862199,"Indiana"
"3599","IN",193,2023-09-10,25,4,"6,862,199",6862199,"Indiana"
"3600","IN",194,2023-09-17,27,0,"6,862,199",6862199,"Indiana"
"3601","IN",195,2023-09-24,64,3,"6,862,199",6862199,"Indiana"
"3602","IN",196,2023-10-01,47,3,"6,862,199",6862199,"Indiana"
"3603","IN",197,2023-10-08,36,0,"6,862,199",6862199,"Indiana"
"3604","IN",198,2023-10-15,61,3,"6,862,199",6862199,"Indiana"
"3605","IN",199,2023-10-22,90,6,"6,862,199",6862199,"Indiana"
"3606","IN",200,2023-10-29,95,0,"6,862,199",6862199,"Indiana"
"3607","IN",201,2023-11-05,105,3,"6,862,199",6862199,"Indiana"
"3608","IN",202,2023-11-12,168,0,"6,862,199",6862199,"Indiana"
"3609","IN",203,2023-11-19,264,11,"6,862,199",6862199,"Indiana"
"3610","IN",204,2023-11-26,341,8,"6,862,199",6862199,"Indiana"
"3611","IN",205,2023-12-03,514,8,"6,862,199",6862199,"Indiana"
"3612","IN",206,2023-12-10,648,20,"6,862,199",6862199,"Indiana"
"3613","IN",207,2023-12-17,779,23,"6,862,199",6862199,"Indiana"
"3614","IN",208,2023-12-24,1041,16,"6,862,199",6862199,"Indiana"
"3615","IN",209,2023-12-31,1624,37,"6,862,199",6862199,"Indiana"
"3616","IN",210,2024-01-07,1925,60,"6,862,199",6862199,"Indiana"
"3617","IN",211,2024-01-14,1615,42,"6,862,199",6862199,"Indiana"
"3618","IN",212,2024-01-21,1483,35,"6,862,199",6862199,"Indiana"
"3619","IN",213,2024-01-28,1540,28,"6,862,199",6862199,"Indiana"
"3620","IN",214,2024-02-04,1541,41,"6,862,199",6862199,"Indiana"
"3621","IN",215,2024-02-11,1605,29,"6,862,199",6862199,"Indiana"
"3622","IN",216,2024-02-18,1605,32,"6,862,199",6862199,"Indiana"
"3623","IN",217,2024-02-25,1511,30,"6,862,199",6862199,"Indiana"
"3624","IN",218,2024-03-03,1547,24,"6,862,199",6862199,"Indiana"
"3625","IN",219,2024-03-10,1566,28,"6,862,199",6862199,"Indiana"
"3626","IN",220,2024-03-17,1183,21,"6,862,199",6862199,"Indiana"
"3627","IN",221,2024-03-24,860,10,"6,862,199",6862199,"Indiana"
"3628","IN",222,2024-03-31,645,8,"6,862,199",6862199,"Indiana"
"3629","IN",223,2024-04-07,618,5,"6,862,199",6862199,"Indiana"
"3630","IN",224,2024-04-14,500,9,"6,862,199",6862199,"Indiana"
"3631","IN",225,2024-04-21,341,5,"6,862,199",6862199,"Indiana"
"3632","IN",NA,2024-04-27,203,0,"6,862,199",6862199,"Indiana"
"3633","KS",5,2020-02-02,0,0,"2,940,546",2940546,"Kansas"
"3634","KS",6,2020-02-09,0,0,"2,940,546",2940546,"Kansas"
"3635","KS",7,2020-02-16,0,0,"2,940,546",2940546,"Kansas"
"3636","KS",8,2020-02-23,0,0,"2,940,546",2940546,"Kansas"
"3637","KS",9,2020-03-01,0,0,"2,940,546",2940546,"Kansas"
"3638","KS",10,2020-03-08,0,0,"2,940,546",2940546,"Kansas"
"3639","KS",11,2020-03-15,0,0,"2,940,546",2940546,"Kansas"
"3640","KS",12,2020-03-22,0,0,"2,940,546",2940546,"Kansas"
"3641","KS",13,2020-03-29,0,0,"2,940,546",2940546,"Kansas"
"3642","KS",14,2020-04-05,0,0,"2,940,546",2940546,"Kansas"
"3643","KS",15,2020-04-12,0,0,"2,940,546",2940546,"Kansas"
"3644","KS",16,2020-04-19,0,0,"2,940,546",2940546,"Kansas"
"3645","KS",17,2020-04-26,0,0,"2,940,546",2940546,"Kansas"
"3646","KS",18,2020-05-03,0,0,"2,940,546",2940546,"Kansas"
"3647","KS",19,2020-05-10,0,0,"2,940,546",2940546,"Kansas"
"3648","KS",20,2020-05-17,0,0,"2,940,546",2940546,"Kansas"
"3649","KS",21,2020-05-24,0,0,"2,940,546",2940546,"Kansas"
"3650","KS",22,2020-05-31,0,0,"2,940,546",2940546,"Kansas"
"3651","KS",23,2020-06-07,0,0,"2,940,546",2940546,"Kansas"
"3652","KS",24,2020-06-14,0,0,"2,940,546",2940546,"Kansas"
"3653","KS",25,2020-06-21,0,0,"2,940,546",2940546,"Kansas"
"3654","KS",26,2020-06-28,0,0,"2,940,546",2940546,"Kansas"
"3655","KS",27,2020-07-05,0,0,"2,940,546",2940546,"Kansas"
"3656","KS",28,2020-07-12,0,0,"2,940,546",2940546,"Kansas"
"3657","KS",29,2020-07-19,0,0,"2,940,546",2940546,"Kansas"
"3658","KS",30,2020-07-26,0,0,"2,940,546",2940546,"Kansas"
"3659","KS",31,2020-08-02,0,0,"2,940,546",2940546,"Kansas"
"3660","KS",32,2020-08-09,0,0,"2,940,546",2940546,"Kansas"
"3661","KS",33,2020-08-16,0,0,"2,940,546",2940546,"Kansas"
"3662","KS",34,2020-08-23,0,0,"2,940,546",2940546,"Kansas"
"3663","KS",35,2020-08-30,0,0,"2,940,546",2940546,"Kansas"
"3664","KS",36,2020-09-06,0,0,"2,940,546",2940546,"Kansas"
"3665","KS",37,2020-09-13,0,0,"2,940,546",2940546,"Kansas"
"3666","KS",38,2020-09-20,0,0,"2,940,546",2940546,"Kansas"
"3667","KS",39,2020-09-27,0,0,"2,940,546",2940546,"Kansas"
"3668","KS",40,2020-10-04,0,0,"2,940,546",2940546,"Kansas"
"3669","KS",41,2020-10-11,0,0,"2,940,546",2940546,"Kansas"
"3670","KS",42,2020-10-18,0,6,"2,940,546",2940546,"Kansas"
"3671","KS",43,2020-10-25,9,24,"2,940,546",2940546,"Kansas"
"3672","KS",44,2020-11-01,27,15,"2,940,546",2940546,"Kansas"
"3673","KS",45,2020-11-08,22,18,"2,940,546",2940546,"Kansas"
"3674","KS",46,2020-11-15,15,23,"2,940,546",2940546,"Kansas"
"3675","KS",47,2020-11-22,14,34,"2,940,546",2940546,"Kansas"
"3676","KS",48,2020-11-29,19,27,"2,940,546",2940546,"Kansas"
"3677","KS",49,2020-12-06,20,14,"2,940,546",2940546,"Kansas"
"3678","KS",50,2020-12-13,11,5,"2,940,546",2940546,"Kansas"
"3679","KS",51,2020-12-20,67,10,"2,940,546",2940546,"Kansas"
"3680","KS",52,2020-12-27,27,13,"2,940,546",2940546,"Kansas"
"3681","KS",53,2021-01-03,50,25,"2,940,546",2940546,"Kansas"
"3682","KS",54,2021-01-10,75,32,"2,940,546",2940546,"Kansas"
"3683","KS",55,2021-01-17,61,15,"2,940,546",2940546,"Kansas"
"3684","KS",56,2021-01-24,66,3,"2,940,546",2940546,"Kansas"
"3685","KS",57,2021-01-31,61,12,"2,940,546",2940546,"Kansas"
"3686","KS",58,2021-02-07,38,7,"2,940,546",2940546,"Kansas"
"3687","KS",59,2021-02-14,42,1,"2,940,546",2940546,"Kansas"
"3688","KS",60,2021-02-21,46,7,"2,940,546",2940546,"Kansas"
"3689","KS",61,2021-02-28,77,3,"2,940,546",2940546,"Kansas"
"3690","KS",62,2021-03-07,43,0,"2,940,546",2940546,"Kansas"
"3691","KS",63,2021-03-14,53,9,"2,940,546",2940546,"Kansas"
"3692","KS",64,2021-03-21,36,0,"2,940,546",2940546,"Kansas"
"3693","KS",65,2021-03-28,35,0,"2,940,546",2940546,"Kansas"
"3694","KS",66,2021-04-04,25,0,"2,940,546",2940546,"Kansas"
"3695","KS",67,2021-04-11,23,5,"2,940,546",2940546,"Kansas"
"3696","KS",68,2021-04-18,19,2,"2,940,546",2940546,"Kansas"
"3697","KS",69,2021-04-25,21,3,"2,940,546",2940546,"Kansas"
"3698","KS",70,2021-05-02,20,5,"2,940,546",2940546,"Kansas"
"3699","KS",71,2021-05-09,16,8,"2,940,546",2940546,"Kansas"
"3700","KS",72,2021-05-16,19,0,"2,940,546",2940546,"Kansas"
"3701","KS",73,2021-05-23,21,2,"2,940,546",2940546,"Kansas"
"3702","KS",74,2021-05-30,25,0,"2,940,546",2940546,"Kansas"
"3703","KS",75,2021-06-06,16,1,"2,940,546",2940546,"Kansas"
"3704","KS",76,2021-06-13,15,0,"2,940,546",2940546,"Kansas"
"3705","KS",77,2021-06-20,5,0,"2,940,546",2940546,"Kansas"
"3706","KS",78,2021-06-27,15,0,"2,940,546",2940546,"Kansas"
"3707","KS",79,2021-07-04,17,0,"2,940,546",2940546,"Kansas"
"3708","KS",80,2021-07-11,16,0,"2,940,546",2940546,"Kansas"
"3709","KS",81,2021-07-18,35,0,"2,940,546",2940546,"Kansas"
"3710","KS",82,2021-07-25,19,0,"2,940,546",2940546,"Kansas"
"3711","KS",83,2021-08-01,21,0,"2,940,546",2940546,"Kansas"
"3712","KS",84,2021-08-08,34,0,"2,940,546",2940546,"Kansas"
"3713","KS",85,2021-08-15,29,0,"2,940,546",2940546,"Kansas"
"3714","KS",86,2021-08-22,23,0,"2,940,546",2940546,"Kansas"
"3715","KS",87,2021-08-29,26,4,"2,940,546",2940546,"Kansas"
"3716","KS",88,2021-09-05,34,4,"2,940,546",2940546,"Kansas"
"3717","KS",89,2021-09-12,24,4,"2,940,546",2940546,"Kansas"
"3718","KS",90,2021-09-19,10,2,"2,940,546",2940546,"Kansas"
"3719","KS",91,2021-09-26,10,0,"2,940,546",2940546,"Kansas"
"3720","KS",92,2021-10-03,16,11,"2,940,546",2940546,"Kansas"
"3721","KS",93,2021-10-10,22,4,"2,940,546",2940546,"Kansas"
"3722","KS",94,2021-10-17,73,7,"2,940,546",2940546,"Kansas"
"3723","KS",95,2021-10-24,77,20,"2,940,546",2940546,"Kansas"
"3724","KS",96,2021-10-31,69,28,"2,940,546",2940546,"Kansas"
"3725","KS",97,2021-11-07,33,23,"2,940,546",2940546,"Kansas"
"3726","KS",98,2021-11-14,29,10,"2,940,546",2940546,"Kansas"
"3727","KS",99,2021-11-21,23,7,"2,940,546",2940546,"Kansas"
"3728","KS",100,2021-11-28,42,11,"2,940,546",2940546,"Kansas"
"3729","KS",101,2021-12-05,51,3,"2,940,546",2940546,"Kansas"
"3730","KS",102,2021-12-12,56,1,"2,940,546",2940546,"Kansas"
"3731","KS",103,2021-12-19,62,2,"2,940,546",2940546,"Kansas"
"3732","KS",104,2021-12-26,131,8,"2,940,546",2940546,"Kansas"
"3733","KS",105,2022-01-02,152,5,"2,940,546",2940546,"Kansas"
"3734","KS",106,2022-01-09,152,20,"2,940,546",2940546,"Kansas"
"3735","KS",107,2022-01-16,143,13,"2,940,546",2940546,"Kansas"
"3736","KS",108,2022-01-23,116,7,"2,940,546",2940546,"Kansas"
"3737","KS",109,2022-01-30,82,8,"2,940,546",2940546,"Kansas"
"3738","KS",110,2022-02-06,76,15,"2,940,546",2940546,"Kansas"
"3739","KS",111,2022-02-13,91,1,"2,940,546",2940546,"Kansas"
"3740","KS",112,2022-02-20,149,6,"2,940,546",2940546,"Kansas"
"3741","KS",113,2022-02-27,152,2,"2,940,546",2940546,"Kansas"
"3742","KS",114,2022-03-06,138,0,"2,940,546",2940546,"Kansas"
"3743","KS",115,2022-03-13,187,0,"2,940,546",2940546,"Kansas"
"3744","KS",116,2022-03-20,144,0,"2,940,546",2940546,"Kansas"
"3745","KS",117,2022-03-27,183,0,"2,940,546",2940546,"Kansas"
"3746","KS",118,2022-04-03,155,7,"2,940,546",2940546,"Kansas"
"3747","KS",119,2022-04-10,144,2,"2,940,546",2940546,"Kansas"
"3748","KS",120,2022-04-17,186,12,"2,940,546",2940546,"Kansas"
"3749","KS",121,2022-04-24,179,6,"2,940,546",2940546,"Kansas"
"3750","KS",122,2022-05-01,160,0,"2,940,546",2940546,"Kansas"
"3751","KS",123,2022-05-08,144,3,"2,940,546",2940546,"Kansas"
"3752","KS",124,2022-05-15,138,2,"2,940,546",2940546,"Kansas"
"3753","KS",125,2022-05-22,96,3,"2,940,546",2940546,"Kansas"
"3754","KS",126,2022-05-29,81,0,"2,940,546",2940546,"Kansas"
"3755","KS",127,2022-06-05,69,2,"2,940,546",2940546,"Kansas"
"3756","KS",128,2022-06-12,59,0,"2,940,546",2940546,"Kansas"
"3757","KS",129,2022-06-19,62,0,"2,940,546",2940546,"Kansas"
"3758","KS",130,2022-06-26,67,0,"2,940,546",2940546,"Kansas"
"3759","KS",131,2022-07-03,58,0,"2,940,546",2940546,"Kansas"
"3760","KS",132,2022-07-10,57,0,"2,940,546",2940546,"Kansas"
"3761","KS",133,2022-07-17,49,0,"2,940,546",2940546,"Kansas"
"3762","KS",134,2022-07-24,61,1,"2,940,546",2940546,"Kansas"
"3763","KS",135,2022-07-31,71,0,"2,940,546",2940546,"Kansas"
"3764","KS",136,2022-08-07,61,2,"2,940,546",2940546,"Kansas"
"3765","KS",137,2022-08-14,56,0,"2,940,546",2940546,"Kansas"
"3766","KS",138,2022-08-21,60,1,"2,940,546",2940546,"Kansas"
"3767","KS",139,2022-08-28,55,0,"2,940,546",2940546,"Kansas"
"3768","KS",140,2022-09-04,57,0,"2,940,546",2940546,"Kansas"
"3769","KS",141,2022-09-11,51,2,"2,940,546",2940546,"Kansas"
"3770","KS",142,2022-09-18,45,0,"2,940,546",2940546,"Kansas"
"3771","KS",143,2022-09-25,49,0,"2,940,546",2940546,"Kansas"
"3772","KS",144,2022-10-02,52,0,"2,940,546",2940546,"Kansas"
"3773","KS",145,2022-10-09,70,4,"2,940,546",2940546,"Kansas"
"3774","KS",146,2022-10-16,59,3,"2,940,546",2940546,"Kansas"
"3775","KS",147,2022-10-23,84,2,"2,940,546",2940546,"Kansas"
"3776","KS",148,2022-10-30,110,2,"2,940,546",2940546,"Kansas"
"3777","KS",149,2022-11-06,162,8,"2,940,546",2940546,"Kansas"
"3778","KS",150,2022-11-13,162,0,"2,940,546",2940546,"Kansas"
"3779","KS",151,2022-11-20,250,1,"2,940,546",2940546,"Kansas"
"3780","KS",152,2022-11-27,531,0,"2,940,546",2940546,"Kansas"
"3781","KS",153,2022-12-04,1036,12,"2,940,546",2940546,"Kansas"
"3782","KS",154,2022-12-11,1044,3,"2,940,546",2940546,"Kansas"
"3783","KS",155,2022-12-18,953,6,"2,940,546",2940546,"Kansas"
"3784","KS",156,2022-12-25,831,17,"2,940,546",2940546,"Kansas"
"3785","KS",157,2023-01-01,767,18,"2,940,546",2940546,"Kansas"
"3786","KS",158,2023-01-08,543,12,"2,940,546",2940546,"Kansas"
"3787","KS",159,2023-01-15,276,2,"2,940,546",2940546,"Kansas"
"3788","KS",160,2023-01-22,215,0,"2,940,546",2940546,"Kansas"
